Energy Loss (eV)	Original	Background_fit	Background_subtracted
2.140902921468904765e+02	1.907792968750000000e+02	9.751417169568229326e+01	9.326512517931770674e+01
2.142152921468904765e+02	1.929804687500000000e+02	9.729913570151622082e+01	9.568133304848377918e+01
2.143402921468904765e+02	1.876757812500000000e+02	9.708469892740504292e+01	9.059108232259495708e+01
2.144652921468904765e+02	1.877089843750000000e+02	9.687085935556342520e+01	9.083812501943657480e+01
2.145902921468904765e+02	1.890644531250000000e+02	9.665761497617104681e+01	9.240683814882895319e+01
2.147152921468904765e+02	1.900703125000000000e+02	9.644496378733660436e+01	9.362534871266339564e+01
2.148402921468904765e+02	1.941152343750000000e+02	9.623290379506192949e+01	9.788233057993807051e+01
2.149652921468904765e+02	1.889042968750000000e+02	9.602143301320630542e+01	9.288286386179369458e+01
2.150902921468904765e+02	1.926777343750000000e+02	9.581054946345093981e+01	9.686718491154906019e+01
2.152152921468904765e+02	1.910332031250000000e+02	9.560025117526360816e+01	9.543295194973639184e+01
2.153402921468904765e+02	1.880039062500000000e+02	9.539053618586362404e+01	9.261337006413637596e+01
2.154652921468904765e+02	1.890722656250000000e+02	9.518140254018672408e+01	9.389086308481327592e+01
2.155902921468904765e+02	1.938593750000000000e+02	9.497284829085037927e+01	9.888652670914962073e+01
2.157152921468904765e+02	1.890214843750000000e+02	9.476487149811914890e+01	9.425661287688085110e+01
2.158402921468904765e+02	1.928828125000000000e+02	9.455747022987024764e+01	9.832534227012975236e+01
2.159652921468904765e+02	1.908593750000000000e+02	9.435064256155929741e+01	9.650873243844070259e+01
2.160902921468904765e+02	1.924414062500000000e+02	9.414438657618617867e+01	9.829701967381382133e+01
2.162152921468904765e+02	1.872656250000000000e+02	9.393870036426120862e+01	9.332692463573879138e+01
2.163402921468904765e+02	1.919394531250000000e+02	9.373358202377131931e+01	9.820587110122868069e+01
2.164652921468904765e+02	1.872500000000000000e+02	9.352902966014652009e+01	9.372097033985347991e+01
2.165902921468904765e+02	1.907539062500000000e+02	9.332504138622654466e+01	9.742886486377345534e+01
2.167152921468904765e+02	1.886738281250000000e+02	9.312161532222748406e+01	9.555221280277251594e+01
2.168402921468904765e+02	1.851406250000000000e+02	9.291874959570886006e+01	9.222187540429113994e+01
2.169652921468904765e+02	1.860292968750000000e+02	9.271644234154062758e+01	9.331285453345937242e+01
2.170902921468904765e+02	1.834472656250000000e+02	9.251469170187054658e+01	9.093257392312945342e+01
2.172152921468904765e+02	1.894511718750000000e+02	9.231349582609152549e+01	9.713767604890847451e+01
2.173402921468904765e+02	1.858183593750000000e+02	9.211285287080920625e+01	9.370550650419079375e+01
2.174652921468904765e+02	1.883085937500000000e+02	9.191276099980984782e+01	9.639583275019015218e+01
2.175902921468904765e+02	1.876503906250000000e+02	9.171321838402809590e+01	9.593717224097190410e+01
2.177152921468904765e+02	1.867304687500000000e+02	9.151422320151522172e+01	9.521624554848477828e+01
2.178402921468904765e+02	1.942812500000000000e+02	9.131577363740724707e+01	1.029654763625927529e+02
2.179652921468904765e+02	1.908203125000000000e+02	9.111786788389336778e+01	9.970244461610663222e+01
2.180902921468904765e+02	1.884394531250000000e+02	9.092050414018461879e+01	9.751894898481538121e+01
2.182152921468904765e+02	1.903222656250000000e+02	9.072368061248245397e+01	9.959858501251754603e+01
2.183402921468904765e+02	1.865390625000000000e+02	9.052739551394773798e+01	9.601166698605226202e+01
2.184652921468904765e+02	1.819628906250000000e+02	9.033164706466972405e+01	9.163124356033027595e+01
2.185902921468904765e+02	1.774375000000000000e+02	9.013643349163527319e+01	8.730106650836472681e+01
2.187152921468904765e+02	1.764316406250000000e+02	8.994175302869820143e+01	8.648988759630179857e+01
2.188402921468904765e+02	1.831953125000000000e+02	8.974760391654872649e+01	9.344770858345127351e+01
2.189652921468904765e+02	1.799511718750000000e+02	8.955398440268319860e+01	9.039718747231680140e+01
2.190902921468904765e+02	1.844746093750000000e+02	8.936089274137388827e+01	9.511371663362611173e+01
2.192152921468904765e+02	1.852988281250000000e+02	8.916832719363885928e+01	9.613050093136114072e+01
2.193402921468904765e+02	1.787734375000000000e+02	8.897628602721219693e+01	8.979715147278780307e+01
2.194652921468904765e+02	1.792226562500000000e+02	8.878476751651419363e+01	9.043788873348580637e+01
2.195902921468904765e+02	1.818867187500000000e+02	8.859376994262174776e+01	9.329294880737825224e+01
2.197152921468904765e+02	1.832031250000000000e+02	8.840329159323894714e+01	9.479983340676105286e+01
2.198402921468904765e+02	1.812128906250000000e+02	8.821333076266773787e+01	9.299955986233226213e+01
2.199652921468904765e+02	1.828945312500000000e+02	8.802388575177882046e+01	9.487064549822117954e+01
2.200902921468904765e+02	1.833398437500000000e+02	8.783495486798254603e+01	9.550488888201745397e+01
2.202152921468904765e+02	1.760898437500000000e+02	8.764653642520018195e+01	8.844330732479981805e+01
2.203402921468904765e+02	1.757832031250000000e+02	8.745862874383506380e+01	8.832457438116493620e+01
2.204652921468904765e+02	1.765332031250000000e+02	8.727123015074408841e+01	8.926197297425591159e+01
2.205902921468904765e+02	1.780214843750000000e+02	8.708433897920924949e+01	9.093714539579075051e+01
2.207152921468904765e+02	1.809316406250000000e+02	8.689795356890935807e+01	9.403368705609064193e+01
2.208402921468904765e+02	1.763867187500000000e+02	8.671207226589190498e+01	8.967464648410809502e+01
2.209652921468904765e+02	1.770371093750000000e+02	8.652669342254499441e+01	9.051041595245500559e+01
2.210902921468904765e+02	1.802011718750000000e+02	8.634181539756947643e+01	9.385935647743052357e+01
2.212152921468904765e+02	1.847187500000000000e+02	8.615743655595129269e+01	9.856131344404870731e+01
2.213402921468904765e+02	1.848476562500000000e+02	8.597355526893375099e+01	9.887410098106624901e+01
2.214652921468904765e+02	1.798945312500000000e+02	8.579016991399016945e+01	9.410436133600983055e+01
2.215902921468904765e+02	1.859023437500000000e+02	8.560727887479644949e+01	1.002950648752035505e+02
2.217152921468904765e+02	1.855410156250000000e+02	8.542488054120400420e+01	1.001161350837959958e+02
2.218402921468904765e+02	1.815507812500000000e+02	8.524297330921258720e+01	9.630780794078741280e+01
2.219652921468904765e+02	1.774238281250000000e+02	8.506155558094340563e+01	9.236227254405659437e+01
2.220902921468904765e+02	1.789824218750000000e+02	8.488062576461237541e+01	9.410179611038762459e+01
2.222152921468904765e+02	1.778027343750000000e+02	8.470018227450339054e+01	9.310255210049660946e+01
2.223402921468904765e+02	1.759707031250000000e+02	8.452022353094184837e+01	9.145047959405815163e+01
2.224652921468904765e+02	1.751777343750000000e+02	8.434074796026823151e+01	9.083698641473176849e+01
2.225902921468904765e+02	1.800332031250000000e+02	8.416175399481181785e+01	9.587144913018818215e+01
2.227152921468904765e+02	1.765097656250000000e+02	8.398324007286460358e+01	9.252652555213539642e+01
2.228402921468904765e+02	1.777265625000000000e+02	8.380520463865525471e+01	9.392135786134474529e+01
2.229652921468904765e+02	1.732714843750000000e+02	8.362764614232318650e+01	8.964383823267681350e+01
2.230902921468904765e+02	1.737167968750000000e+02	8.345056303989291280e+01	9.026623383510708720e+01
2.232152921468904765e+02	1.790332031250000000e+02	8.327395379324833868e+01	9.575924933175166132e+01
2.233402921468904765e+02	1.779257812500000000e+02	8.309781687010728035e+01	9.482796437989271965e+01
2.234652921468904765e+02	1.731093750000000000e+02	8.292215074399608454e+01	9.018722425600391546e+01
2.235902921468904765e+02	1.753300781250000000e+02	8.274695389422437586e+01	9.258312423077562414e+01
2.237152921468904765e+02	1.754023437500000000e+02	8.257222480585997459e+01	9.283011894414002541e+01
2.238402921468904765e+02	1.773613281250000000e+02	8.239796196970382880e+01	9.496336615529617120e+01
2.239652921468904765e+02	1.754960937500000000e+02	8.222416388226513106e+01	9.327192986773486894e+01
2.240902921468904765e+02	1.744609375000000000e+02	8.205082904573662006e+01	9.241010845426337994e+01
2.242152921468904765e+02	1.753691406250000000e+02	8.187795596796991049e+01	9.349118465703008951e+01
2.243402921468904765e+02	1.724394531250000000e+02	8.170554316245096516e+01	9.073390996254903484e+01
2.244652921468904765e+02	1.709296875000000000e+02	8.153358914827569492e+01	8.939609835172430508e+01
2.245902921468904765e+02	1.707675781250000000e+02	8.136209245012568658e+01	8.940548567487431342e+01
2.247152921468904765e+02	1.706347656250000000e+02	8.119105159824403017e+01	8.944371402675596983e+01
2.248402921468904765e+02	1.682246093750000000e+02	8.102046512841130266e+01	8.720414424658869734e+01
2.249652921468904765e+02	1.737832031250000000e+02	8.085033158192165104e+01	9.293287154307834896e+01
2.250902921468904765e+02	1.787675781250000000e+02	8.068064950555890391e+01	9.808692861944109609e+01
2.252152921468904765e+02	1.712402343750000000e+02	8.051141745157296725e+01	9.072881692342703275e+01
2.253402921468904765e+02	1.776425781250000000e+02	8.034263397765620596e+01	9.729994414734379404e+01
2.254652921468904765e+02	1.716523437500000000e+02	8.017429764691998173e+01	9.147804610308001827e+01
2.255902921468904765e+02	1.674960937500000000e+02	8.000640702787131886e+01	8.748968672212868114e+01
2.257152921468904765e+02	1.674824218750000000e+02	7.983896069438965526e+01	8.764346118061034474e+01
2.258402921468904765e+02	1.690722656250000000e+02	7.967195722570370719e+01	8.940030839929629281e+01
2.259652921468904765e+02	1.678359375000000000e+02	7.950539520636849034e+01	8.833054229363150966e+01
2.260902921468904765e+02	1.688574218750000000e+02	7.933927322624238343e+01	8.951814864875761657e+01
2.262152921468904765e+02	1.697109375000000000e+02	7.917358988046440516e+01	9.053734761953559484e+01
2.263402921468904765e+02	1.720566406250000000e+02	7.900834376943144832e+01	9.304829685556855168e+01
2.264652921468904765e+02	1.691738281250000000e+02	7.884353349877578410e+01	9.033029462622421590e+01
2.265902921468904765e+02	1.673281250000000000e+02	7.867915767934253779e+01	8.864896732065746221e+01
2.267152921468904765e+02	1.756757812500000000e+02	7.851521492716743467e+01	9.716056632283256533e+01
2.268402921468904765e+02	1.755390625000000000e+02	7.835170386345444626e+01	9.718735863654555374e+01
2.269652921468904765e+02	1.709511718750000000e+02	7.818862311455374936e+01	9.276254876044625064e+01
2.270902921468904765e+02	1.751015625000000000e+02	7.802597131193964231e+01	9.707559118806035769e+01
2.272152921468904765e+02	1.730214843750000000e+02	7.786374709218863188e+01	9.515773728281136812e+01
2.273402921468904765e+02	1.721757812500000000e+02	7.770194909695767649e+01	9.447383215304232351e+01
2.274652921468904765e+02	1.707460937500000000e+02	7.754057597296234405e+01	9.320551777703765595e+01
2.275902921468904765e+02	1.743457031250000000e+02	7.737962637195536786e+01	9.696607675304463214e+01
2.277152921468904765e+02	1.763847656250000000e+02	7.721909895070503183e+01	9.916566667429496817e+01
2.278402921468904765e+02	1.749414062500000000e+02	7.705899237097382581e+01	9.788241387902617419e+01
2.279652921468904765e+02	1.705703125000000000e+02	7.689930529949711513e+01	9.367100720050288487e+01
2.280902921468904765e+02	1.715156250000000000e+02	7.674003640796195214e+01	9.477558859203804786e+01
2.282152921468904765e+02	1.759921875000000000e+02	7.658118437298605841e+01	9.941100312701394159e+01
2.283402921468904765e+02	1.735859375000000000e+02	7.642274787609672160e+01	9.716318962390327840e+01
2.284652921468904765e+02	1.714863281250000000e+02	7.626472560371000498e+01	9.522160252128999502e+01
2.285902921468904765e+02	1.712832031250000000e+02	7.610711624710987167e+01	9.517608687789012833e+01
2.287152921468904765e+02	1.694082031250000000e+02	7.594991850242757891e+01	9.345828462257242109e+01
2.288402921468904765e+02	1.686308593750000000e+02	7.579313107062104393e+01	9.283772830437895607e+01
2.289652921468904765e+02	1.686835937500000000e+02	7.563675265745433762e+01	9.304684109254566238e+01
2.290902921468904765e+02	1.694648437500000000e+02	7.548078197347734886e+01	9.398406177652265114e+01
2.292152921468904765e+02	1.690664062500000000e+02	7.532521773400543452e+01	9.374118851599456548e+01
2.293402921468904765e+02	1.598007812500000000e+02	7.517005865909925433e+01	8.463072259090074567e+01
2.294652921468904765e+02	1.647109375000000000e+02	7.501530347354463402e+01	8.969563402645536598e+01
2.295902921468904765e+02	1.638671875000000000e+02	7.486095090683261333e+01	8.900623659316738667e+01
2.297152921468904765e+02	1.663554687500000000e+02	7.470699969313950817e+01	9.164846905686049183e+01
2.298402921468904765e+02	1.641660156250000000e+02	7.455344857130707226e+01	8.961256705369292774e+01
2.299652921468904765e+02	1.668691406250000000e+02	7.440029628482280089e+01	9.246884434017719911e+01
2.300902921468904765e+02	1.601542968750000000e+02	7.424754158180033414e+01	8.590675529319966586e+01
2.302152921468904765e+02	1.605000000000000000e+02	7.409518321495984594e+01	8.640481678504015406e+01
2.303402921468904765e+02	1.631171875000000000e+02	7.394321994160870304e+01	8.917396755839129696e+01
2.304652921468904765e+02	1.639003906250000000e+02	7.379165052362202459e+01	9.010874010137797541e+01
2.305902921468904765e+02	1.613925781250000000e+02	7.364047372742348330e+01	8.775210439757651670e+01
2.307152921468904765e+02	1.604843750000000000e+02	7.348968832396614914e+01	8.699468667603385086e+01
2.308402921468904765e+02	1.620078125000000000e+02	7.333929308871334740e+01	8.866851941128665260e+01
2.309652921468904765e+02	1.601582031250000000e+02	7.318928680161975819e+01	8.696891632338024181e+01
2.310902921468904765e+02	1.582109375000000000e+02	7.303966824711250183e+01	8.517126925288749817e+01
2.312152921468904765e+02	1.558066406250000000e+02	7.289043621407230944e+01	8.291620441092769056e+01
2.313402921468904765e+02	1.567148437500000000e+02	7.274158949581479305e+01	8.397325425418520695e+01
2.314652921468904765e+02	1.581699218750000000e+02	7.259312689007191466e+01	8.557679498492808534e+01
2.315902921468904765e+02	1.644433593750000000e+02	7.244504719897335576e+01	9.199831217602664424e+01
2.317152921468904765e+02	1.671054687500000000e+02	7.229734922902811434e+01	9.480811952097188566e+01
2.318402921468904765e+02	1.650898437500000000e+02	7.215003179110611597e+01	9.293981195889388403e+01
2.319652921468904765e+02	1.600039062500000000e+02	7.200309370041998136e+01	8.800081254958001864e+01
2.320902921468904765e+02	1.562480468750000000e+02	7.185653377650677953e+01	8.439151309849322047e+01
2.322152921468904765e+02	1.565605468750000000e+02	7.171035084321000852e+01	8.485019603178999148e+01
2.323402921468904765e+02	1.600058593750000000e+02	7.156454372866146230e+01	8.844131564633853770e+01
2.324652921468904765e+02	1.586640625000000000e+02	7.141911126526342457e+01	8.724495123473657543e+01
2.325902921468904765e+02	1.583339843750000000e+02	7.127405228967076312e+01	8.705993208532923688e+01
2.327152921468904765e+02	1.618984375000000000e+02	7.112936564277310936e+01	9.076907185722689064e+01
2.328402921468904765e+02	1.608574218750000000e+02	7.098505016967729375e+01	8.987237170532270625e+01
2.329652921468904765e+02	1.567285156250000000e+02	7.084110471968969591e+01	8.588741090531030409e+01
2.330902921468904765e+02	1.581542968750000000e+02	7.069752814629867999e+01	8.745676872870132001e+01
2.332152921468904765e+02	1.617324218750000000e+02	7.055431930715727162e+01	9.117810256784272838e+01
2.333402921468904765e+02	1.589238281250000000e+02	7.041147706406569284e+01	8.851235106093430716e+01
2.334652921468904765e+02	1.582695312500000000e+02	7.026900028295420952e+01	8.800053096704579048e+01
2.335902921468904765e+02	1.583476562500000000e+02	7.012688783386582259e+01	8.822076841613417741e+01
2.337152921468904765e+02	1.588886718750000000e+02	6.998513859093931444e+01	8.890353328406068556e+01
2.338402921468904765e+02	1.605058593750000000e+02	6.984375143239206807e+01	9.066210794260793193e+01
2.339652921468904765e+02	1.580507812500000000e+02	6.970272524050324137e+01	8.834805600949675863e+01
2.340902921468904765e+02	1.540488281250000000e+02	6.956205890159677097e+01	8.448676922340322903e+01
2.342152921468904765e+02	1.492480468750000000e+02	6.942175130602477395e+01	7.982629556897522605e+01
2.343402921468904765e+02	1.594531250000000000e+02	6.928180134815062274e+01	9.017132365184937726e+01
2.344652921468904765e+02	1.561601562500000000e+02	6.914220792633250312e+01	8.701794832366749688e+01
2.345902921468904765e+02	1.566992187500000000e+02	6.900296994290677333e+01	8.769624880709322667e+01
2.347152921468904765e+02	1.571660156250000000e+02	6.886408630417143684e+01	8.830192932082856316e+01
2.348402921468904765e+02	1.594218750000000000e+02	6.872555592036987093e+01	9.069631907963012907e+01
2.349652921468904765e+02	1.584902343750000000e+02	6.858737770567441316e+01	8.990285666932558684e+01
2.350902921468904765e+02	1.590664062500000000e+02	6.844955057817011834e+01	9.061685567182988166e+01
2.352152921468904765e+02	1.587304687500000000e+02	6.831207345983865764e+01	9.041839529016134236e+01
2.353402921468904765e+02	1.580214843750000000e+02	6.817494527654213243e+01	8.984653909845786757e+01
2.354652921468904765e+02	1.578945312500000000e+02	6.803816495800712971e+01	8.985636629199287029e+01
2.355902921468904765e+02	1.630156250000000000e+02	6.790173143780876330e+01	9.511389356219123670e+01
2.357152921468904765e+02	1.584375000000000000e+02	6.776564365335471507e+01	9.067185634664528493e+01
2.358402921468904765e+02	1.549218750000000000e+02	6.762990054586960298e+01	8.729197445413039702e+01
2.359652921468904765e+02	1.536601562500000000e+02	6.749450106037910757e+01	8.616565518962089243e+01
2.360902921468904765e+02	1.550214843750000000e+02	6.735944414569441108e+01	8.766204022930558892e+01
2.362152921468904765e+02	1.550410156250000000e+02	6.722472875439655127e+01	8.781628687060344873e+01
2.363402921468904765e+02	1.561386718750000000e+02	6.709035384282100267e+01	8.904831803217899733e+01
2.364652921468904765e+02	1.549296875000000000e+02	6.695631837104214412e+01	8.797336912895785588e+01
2.365902921468904765e+02	1.528476562500000000e+02	6.682262130285799628e+01	8.602503494714200372e+01
2.367152921468904765e+02	1.599472656250000000e+02	6.668926160577484552e+01	9.325800401922515448e+01
2.368402921468904765e+02	1.564941406250000000e+02	6.655623825099206670e+01	8.993790237400793330e+01
2.369652921468904765e+02	1.528242187500000000e+02	6.642355021338697441e+01	8.640066853661302559e+01
2.370902921468904765e+02	1.517382812500000000e+02	6.629119647149975947e+01	8.544708477850024053e+01
2.372152921468904765e+02	1.496035156250000000e+02	6.615917600751841121e+01	8.344433961748158879e+01
2.373402921468904765e+02	1.494140625000000000e+02	6.602748780726383870e+01	8.338657469273616130e+01
2.374652921468904765e+02	1.471542968750000000e+02	6.589613086017502042e+01	8.125816601482497958e+01
2.375902921468904765e+02	1.555449218750000000e+02	6.576510415929409703e+01	8.977981771570590297e+01
2.377152921468904765e+02	1.506015625000000000e+02	6.563440670125177689e+01	8.496715579874822311e+01
2.378402921468904765e+02	1.454570312500000000e+02	6.550403748625252831e+01	7.995299376374747169e+01
2.379652921468904765e+02	1.498515625000000000e+02	6.537399551806012710e+01	8.447756698193987290e+01
2.380902921468904765e+02	1.513300781250000000e+02	6.524427980398299098e+01	8.608579832101700902e+01
2.382152921468904765e+02	1.531816406250000000e+02	6.511488935485979823e+01	8.806675127014020177e+01
2.383402921468904765e+02	1.538457031250000000e+02	6.498582318504503519e+01	8.885987993995496481e+01
2.384652921468904765e+02	1.520683593750000000e+02	6.485708031239475702e+01	8.721127906260524298e+01
2.385902921468904765e+02	1.512031250000000000e+02	6.472865975825217788e+01	8.647446524174782212e+01
2.387152921468904765e+02	1.477304687500000000e+02	6.460056054743361642e+01	8.312990820256638358e+01
2.388402921468904765e+02	1.515566406250000000e+02	6.447278170821429910e+01	8.708385891678570090e+01
2.389652921468904765e+02	1.531113281250000000e+02	6.434532227231420620e+01	8.876600585268579380e+01
2.390902921468904765e+02	1.496972656250000000e+02	6.421818127488425887e+01	8.547908435011574113e+01
2.392152921468904765e+02	1.456699218750000000e+02	6.409135775449217931e+01	8.157856412050782069e+01
2.393402921468904765e+02	1.515312500000000000e+02	6.396485075310874890e+01	8.756639924689125110e+01
2.394652921468904765e+02	1.480917968750000000e+02	6.383865931609392419e+01	8.425313755890607581e+01
2.395902921468904765e+02	1.486484375000000000e+02	6.371278249218312340e+01	8.493565500781687660e+01
2.397152921468904765e+02	1.486484375000000000e+02	6.358721933347351296e+01	8.506121816652648704e+01
2.398402921468904765e+02	1.473535156250000000e+02	6.346196889541037933e+01	8.389154672958962067e+01
2.399652921468904765e+02	1.518964843750000000e+02	6.333703023677361443e+01	8.855945413822638557e+01
2.400902921468904765e+02	1.505000000000000000e+02	6.321240241966415851e+01	8.728759758033584149e+01
2.402152921468904765e+02	1.430683593750000000e+02	6.308808450949058511e+01	7.998027486550941489e+01
2.403402921468904765e+02	1.442617187500000000e+02	6.296407557495574281e+01	8.129764317504425719e+01
2.404652921468904765e+02	1.470449218750000000e+02	6.284037468804336868e+01	8.420454718695663132e+01
2.405902921468904765e+02	1.497773437500000000e+02	6.271698092400494318e+01	8.706036282599505682e+01
2.407152921468904765e+02	1.488125000000000000e+02	6.259389336134637460e+01	8.621860663865362540e+01
2.408402921468904765e+02	1.453769531250000000e+02	6.247111108181493933e+01	8.290584204318506067e+01
2.409652921468904765e+02	1.469667968750000000e+02	6.234863317038619357e+01	8.461816370461380643e+01
2.410902921468904765e+02	1.451093750000000000e+02	6.222645871525094208e+01	8.288291628474905792e+01
2.412152921468904765e+02	1.457929687500000000e+02	6.210458680780234886e+01	8.368838194219765114e+01
2.413402921468904765e+02	1.446132812500000000e+02	6.198301654262289162e+01	8.263026470737710838e+01
2.414652921468904765e+02	1.487929687500000000e+02	6.186174701747162885e+01	8.693122173252837115e+01
2.415902921468904765e+02	1.498867187500000000e+02	6.174077733327146689e+01	8.814594141672853311e+01
2.417152921468904765e+02	1.467187500000000000e+02	6.162010659409625646e+01	8.509864340590374354e+01
2.418402921468904765e+02	1.451835937500000000e+02	6.149973390715838661e+01	8.368385984284161339e+01
2.419652921468904765e+02	1.417519531250000000e+02	6.137965838279589548e+01	8.037229474220410452e+01
2.420902921468904765e+02	1.442558593750000000e+02	6.125987913446014943e+01	8.299598024053985057e+01
2.422152921468904765e+02	1.429765625000000000e+02	6.114039527870318125e+01	8.183616722129681875e+01
2.423402921468904765e+02	1.458046875000000000e+02	6.102120593516536928e+01	8.478348156483463072e+01
2.424652921468904765e+02	1.439570312500000000e+02	6.090231022656303139e+01	8.305472102343696861e+01
2.425902921468904765e+02	1.449902343750000000e+02	6.078370727867601886e+01	8.420652709632398114e+01
2.427152921468904765e+02	1.463144531250000000e+02	6.066539622033555190e+01	8.564905690466444810e+01
2.428402921468904765e+02	1.429687500000000000e+02	6.054737618341196992e+01	8.242137381658803008e+01
2.429652921468904765e+02	1.449277343750000000e+02	6.042964630280252436e+01	8.449808807219747564e+01
2.430902921468904765e+02	1.452910156250000000e+02	6.031220571641935635e+01	8.497880990858064365e+01
2.432152921468904765e+02	1.455292968750000000e+02	6.019505356517734640e+01	8.533424330982265360e+01
2.433402921468904765e+02	1.452617187500000000e+02	6.007818899298226256e+01	8.518352975701773744e+01
2.434652921468904765e+02	1.440351562500000000e+02	5.996161114671868120e+01	8.407354510328131880e+01
2.435902921468904765e+02	1.445722656250000000e+02	5.984531917623814934e+01	8.472694644876185066e+01
2.437152921468904765e+02	1.394941406250000000e+02	5.972931223434738968e+01	7.976482839065261032e+01
2.438402921468904765e+02	1.418906250000000000e+02	5.961358947679642029e+01	8.227703552320357971e+01
2.439652921468904765e+02	1.380351562500000000e+02	5.949815006226697278e+01	7.853700618773302722e+01
2.440902921468904765e+02	1.380175781250000000e+02	5.938299315236068310e+01	7.863458497263931690e+01
2.442152921468904765e+02	1.409941406250000000e+02	5.926811791158755227e+01	8.172602271341244773e+01
2.443402921468904765e+02	1.364843750000000000e+02	5.915352350735429354e+01	7.733085149264570646e+01
2.444652921468904765e+02	1.372265625000000000e+02	5.903920910995293525e+01	7.818735339004706475e+01
2.445902921468904765e+02	1.363554687500000000e+02	5.892517389254922477e+01	7.743029485745077523e+01
2.447152921468904765e+02	1.385390625000000000e+02	5.881141703117130248e+01	7.972764546882869752e+01
2.448402921468904765e+02	1.391699218750000000e+02	5.869793770469831884e+01	8.047198417030168116e+01
2.449652921468904765e+02	1.425234375000000000e+02	5.858473509484909414e+01	8.393870240515090586e+01
2.450902921468904765e+02	1.448144531250000000e+02	5.847180838617086351e+01	8.634264473882913649e+01
2.452152921468904765e+02	1.400937500000000000e+02	5.835915676602806457e+01	8.173459323397193543e+01
2.453402921468904765e+02	1.417578125000000000e+02	5.824677942459122448e+01	8.351103307540877552e+01
2.454652921468904765e+02	1.393222656250000000e+02	5.813467555482577609e+01	8.118759007017422391e+01
2.455902921468904765e+02	1.370234375000000000e+02	5.802284435248103023e+01	7.900059314751896977e+01
2.457152921468904765e+02	1.374277343750000000e+02	5.791128501607914814e+01	7.951644935892085186e+01
2.458402921468904765e+02	1.381328125000000000e+02	5.779999674690421330e+01	8.033281575309578670e+01
2.459652921468904765e+02	1.421601562500000000e+02	5.768897874899127487e+01	8.447117750100872513e+01
2.460902921468904765e+02	1.367871093750000000e+02	5.757823022911549060e+01	7.920887914588450940e+01
2.462152921468904765e+02	1.329160156250000000e+02	5.746775039678129815e+01	7.544826522821870185e+01
2.463402921468904765e+02	1.358730468750000000e+02	5.735753846421171431e+01	7.851550841078828569e+01
2.464652921468904765e+02	1.326445312500000000e+02	5.724759364633750636e+01	7.539693760366249364e+01
2.465902921468904765e+02	1.372246093750000000e+02	5.713791516078659072e+01	8.008669421421340928e+01
2.467152921468904765e+02	1.325957031250000000e+02	5.702850222787338907e+01	7.556720089712661093e+01
2.468402921468904765e+02	1.317089843750000000e+02	5.691935407058824126e+01	7.478963030441175874e+01
2.469652921468904765e+02	1.376464843750000000e+02	5.681046991458688922e+01	8.083601446041311078e+01
2.470902921468904765e+02	1.390507812500000000e+02	5.670184898817996100e+01	8.234893226182003900e+01
2.472152921468904765e+02	1.395566406250000000e+02	5.659349052232252575e+01	8.296315010267747425e+01
2.473402921468904765e+02	1.379667968750000000e+02	5.648539375060380507e+01	8.148140312439619493e+01
2.474652921468904765e+02	1.413925781250000000e+02	5.637755790923667121e+01	8.501502021576332879e+01
2.475902921468904765e+02	1.388593750000000000e+02	5.626998223704742941e+01	8.258939276295257059e+01
2.477152921468904765e+02	1.374570312500000000e+02	5.616266597546558614e+01	8.129436527453441386e+01
2.478402921468904765e+02	1.348339843750000000e+02	5.605560836851356044e+01	7.877837600648643956e+01
2.479652921468904765e+02	1.366250000000000000e+02	5.594880866279660836e+01	8.067619133720339164e+01
2.480902921468904765e+02	1.333066406250000000e+02	5.584226610749261965e+01	7.746437451750738035e+01
2.482152921468904765e+02	1.344238281250000000e+02	5.573597995434211327e+01	7.868784817065788673e+01
2.483402921468904765e+02	1.354531250000000000e+02	5.562994945763814769e+01	7.982317554236185231e+01
2.484652921468904765e+02	1.340839843750000000e+02	5.552417387421638750e+01	7.855981050078361250e+01
2.485902921468904765e+02	1.360390625000000000e+02	5.541865246344511320e+01	8.062041003655488680e+01
2.487152921468904765e+02	1.359628906250000000e+02	5.531338448721533041e+01	8.064950613778466959e+01
2.488402921468904765e+02	1.331093750000000000e+02	5.520836920993096442e+01	7.790100579006903558e+01
2.489652921468904765e+02	1.340429687500000000e+02	5.510360589849898361e+01	7.893936285150101639e+01
2.490902921468904765e+02	1.348203125000000000e+02	5.499909382231970767e+01	7.982121867768029233e+01
2.492152921468904765e+02	1.279023437500000000e+02	5.489483225327694527e+01	7.300751149672305473e+01
2.493402921468904765e+02	1.287500000000000000e+02	5.479082046572850118e+01	7.395917953427149882e+01
2.494652921468904765e+02	1.277031250000000000e+02	5.468705773649634239e+01	7.301606726350365761e+01
2.495902921468904765e+02	1.269843750000000000e+02	5.458354334485717629e+01	7.240083165514282371e+01
2.497152921468904765e+02	1.290312500000000000e+02	5.448027657253275891e+01	7.455097342746724109e+01
2.498402921468904765e+02	1.320039062500000000e+02	5.437725670368045883e+01	7.762664954631954117e+01
2.499652921468904765e+02	1.310175781250000000e+02	5.427448302488373599e+01	7.674309510011626401e+01
2.500902921468904765e+02	1.345703125000000000e+02	5.417195482514276250e+01	8.039835767485723750e+01
2.502152921468904765e+02	1.343789062500000000e+02	5.406967139586502924e+01	8.030923485413497076e+01
2.503402921468904765e+02	1.290507812500000000e+02	5.396763203085592409e+01	7.508314921914407591e+01
